x,world-population,terrestrial-biosphere-degradation,domesticated-land,coastal-nitrogen,tropical-forest-lost,shrimp-aquaculture,ocean-acidification,marine-fish-capture,stratospheric-ozone,surface-temperature,nitrous-dioxide,methane,carbon-dioxide,international-tourism,telecommunications,transportation,fertilizer-consumption,paper-production,water-use,large-dam,primary-energy-use,foreign-direct-investement,real-gdp,urban-population,world-population-smoothed,terrestrial-biosphere-degradation-smoothed,domesticated-land-smoothed,coastal-nitrogen-smoothed,tropical-forest-lost-smoothed,shrimp-aquaculture-smoothed,ocean-acidification-smoothed,marine-fish-capture-smoothed,stratospheric-ozone-smoothed,surface-temperature-smoothed,nitrous-dioxide-smoothed,methane-smoothed,carbon-dioxide-smoothed,international-tourism-smoothed,telecommunications-smoothed,transportation-smoothed,fertilizer-consumption-smoothed,paper-production-smoothed,water-use-smoothed,large-dam-smoothed,primary-energy-use-smoothed,foreign-direct-investement-smoothed,real-gdp-smoothed,urban-population-smoothed
1.381128,,,,,,,,,,,,0.883616,,,,,,,,,,,,,,,,,,,,,,,,0.871054284768449,,,,,,,,,,,,
1.38118,,,,,,,,0.843687,,,,,,,,,,,,,,,,,,,,,,,,0.861144186337306,,,,,,,,,,,,,,,,
1.381967,,,,,,,,,,,,,,,,,,,,,0.549315,,,,,,,,,,,,,,,,,,,,,,,,0.564960077824081,,,
1.382544,,,,,,,,,,,,,,,,,,,,,,0.067342,,,,,,,,,,,,,,,,,,,,,,,,0.0794123207319282,,
1.382889,,,,,,,,,,,,,,,,,0.685678,,,,,,,,,,,,,,,,,,,,,,,,0.6732053686573,,,,,,,
1.382899,,,,,,,,,,,,,,0.429923,,,,,,,,,,,,,,,,,,,,,,,,0.426109398812697,,,,,,,,,,
1.382973,,0.652373,,,,,,,,,,,,,,,,,,,,,,,,0.651524756839977,,,,,,,,,,,,,,,,,,,,,,
1.382976,,,,0.651117,,,,,,,,,,,,,,,,,,,,,,,,0.650324943796456,,,,,,,,,,,,,,,,,,,,
1.383302,,,,,0.773025,,,,,,,,,,,,,,,,,,,,,,,,0.775973590927587,,,,,,,,,,,,,,,,,,,
1.383452,,,,,,,,,,,,,,,0.077109,,,,,,,,,,,,,,,,,,,,,,,,0.0729877671035154,,,,,,,,,
1.383521,,,,,,,,,,,,,,,,0.433695,,,,,,,,,,,,,,,,,,,,,,,,0.436041570088449,,,,,,,,
1.383885,,,,,,,,0.837063,,,,,,,,,,,,,,,,,,,,,,,,0.858753063744764,,,,,,,,,,,,,,,,
1.38391,,,,,,,,,,,,,,,,,,,,,,,0.530468,,,,,,,,,,,,,,,,,,,,,,,,0.522420507957787,
1.38394,,,,,,,,,0.518529,,,,,,,,,,,,,,,,,,,,,,,,0.498489337299994,,,,,,,,,,,,,,,
1.384158,,,,,,0.179828,,,,,,,,,,,,,,,,,,,,,,,,0.183467110895458,,,,,,,,,,,,,,,,,,
1.386053,,,,,,,,,,,,,0.684429,,,,,,,,,,,,,,,,,,,,,,,,0.682232744622487,,,,,,,,,,,
1.386436,,,,,,,,,,,,,,,,,,0.531732,,,,,,,,,,,,,,,,,,,,,,,,0.532525910036648,,,,,,
1.386499,,,,,,,,,,,,,,,,,,,0.758581,,,,,,,,,,,,,,,,,,,,,,,,0.755288444021506,,,,,
1.386729,0.666836,,,,,,,,,,,,,,,,,,,,,,,,0.665936752538929,,,,,,,,,,,,,,,,,,,,,,,
1.386954,,,,,,,,,,,,,,,,,,,,,,,,0.576977,,,,,,,,,,,,,,,,,,,,,,,,0.578899061438067
1.386986,,,,,,,,,,,,,,,,,,,,,0.564409,,,,,,,,,,,,,,,,,,,,,,,,0.573498004606077,,,
1.38728,,,,,,0.194917,,,,,,,,,,,,,,,,,,,,,,,,0.19550978715024,,,,,,,,,,,,,,,,,,
1.387351,,,,,,,,,,,,,,,,,0.670608,,,,,,,,,,,,,,,,,,,,,,,,0.657886662288879,,,,,,,
1.387648,,,,,,,,,,,,,,,,,,,,0.804456,,,,,,,,,,,,,,,,,,,,,,,,0.80926234657371,,,,
1.388024,,,,,,,,,,,0.717268,,,,,,,,,,,,,,,,,,,,,,,,0.7206925501256,,,,,,,,,,,,,
1.388343,,,,,,,,,0.527338,,,,,,,,,,,,,,,,,,,,,,,,0.509728033496222,,,,,,,,,,,,,,,
1.38854,,,,,,,,,,,,,,,,0.44879,,,,,,,,,,,,,,,,,,,,,,,,0.452873649630599,,,,,,,,
1.388591,,,,,,,,0.826091,,,,,,,,,,,,,,,,,,,,,,,,0.860150144436584,,,,,,,,,,,,,,,,
1.388628,,,,0.665585,,,,,,,,,,,,,,,,,,,,,,,,0.666426153707185,,,,,,,,,,,,,,,,,,,,
1.389312,,,,,,,,,,,,0.896834,,,,,,,,,,,,,,,,,,,,,,,,0.882602721649116,,,,,,,,,,,,
1.389695,,,0.744136,,,,,,,,,,,,,,,,,,,,,,,,0.74510498856135,,,,,,,,,,,,,,,,,,,,,
1.389821,,,,,,,,,,,,,,0.441881,,,,,,,,,,,,,,,,,,,,,,,,0.446370681148863,,,,,,,,,,
1.389842,,,,,,,,,,0.666166,,,,,,,,,,,,,,,,,,,,,,,,0.672433260544915,,,,,,,,,,,,,,
1.390088,,,,,,,,,,,,,,,0.0837,,,,,,,,,,,,,,,,,,,,,,,,0.0805461233372919,,,,,,,,,
1.390403,,,,,,0.210007,,,,,,,,,,,,,,,,,,,,,,,,0.20568487608806,,,,,,,,,,,,,,,,,,
1.390534,,,,,,,0.661819,,,,,,,,,,,,,,,,,,,,,,,,0.664916037299919,,,,,,,,,,,,,,,,,
1.390549,,,,,,,,,,,,,,,,,0.655535,,,,,,,,,,,,,,,,,,,,,,,,0.650655973487555,,,,,,,
1.390925,,,,,,,,,,,,,,,,,,,0.757964,,,,,,,,,,,,,,,,,,,,,,,,0.757759819017857,,,,,
1.391541,,,,,,,,,0.512265,,,,,,,,,,,,,,,,,,,,,,,,0.517211140330392,,,,,,,,,,,,,,,
1.391662,,,,,,,,,,,,,,,,0.46388,,,,,,,,,,,,,,,,,,,,,,,,0.466051412410934,,,,,,,,
1.391937,,,,,,,,,,,,,,,0.087374,,,,,,,,,,,,,,,,,,,,,,,,0.0830288958196604,,,,,,,,,
1.392605,,,,,,,,,,,,,,,,,,,,,,,,0.592074,,,,,,,,,,,,,,,,,,,,,,,,0.59321569356427
1.392728,,,,,,,,,,,,,,,,,,,,,,,0.543059,,,,,,,,,,,,,,,,,,,,,,,,0.543121869036413,
1.392971,,,,,,,,,,,,,0.698272,,,,,,,,,,,,,,,,,,,,,,,,0.697289040536235,,,,,,,,,,,
1.393117,,,,,,,,,,,,,,,,,0.639833,,,,,,,,,,,,,,,,,,,,,,,,0.646838041473329,,,,,,,
1.393272,,,,,,,,,,,,,,,,,,,,,0.578251,,,,,,,,,,,,,,,,,,,,,,,,0.584088804005825,,,
1.3933,,,,,,,,,,,,,,,,,,,,0.818924,,,,,,,,,,,,,,,,,,,,,,,,0.81966867235304,,,,
1.393534,,,,,,,,0.839761,,,,,,,,,,,,,,,,,,,,,,,,0.861507591988775,,,,,,,,,,,,,,,,
1.393647,,,,0.680679,,,,,,,,,,,,,,,,,,,,,,,,0.680476256901548,,,,,,,,,,,,,,,,,,,,
1.393986,,,,,,,,,,,,,,,,,,0.545576,,,,,,,,,,,,,,,,,,,,,,,,0.554581328665347,,,,,,
1.394206,,,,,,,,,,,,,,0.457602,,,,,,,,,,,,,,,,,,,,,,,,0.459487632146248,,,,,,,,,,
1.394279,0.680681,,,,,,,,,,,,,,,,,,,,,,,,0.679715231457296,,,,,,,,,,,,,,,,,,,,,,,
1.394789,,,,,,0.2251,,,,,,,,,,,,,,,,,,,,,,,,0.215319783550883,,,,,,,,,,,,,,,,,,
1.394822,,,,,,,,,,0.681142,,,,,,,,,,,,,,,,,,,,,,,,0.686467877586396,,,,,,,,,,,,,,
1.395299,,,,,0.778084,,,,,,,,,,,,,,,,,,,,,,,,0.789033318163696,,,,,,,,,,,,,,,,,,,
1.395685,,,,,,,,,,,,,,,,,0.62413,,,,,,,,,,,,,,,,,,,,,,,,0.641990416290902,,,,,,,
1.396047,,,,,,,,,,,,,,,,0.479601,,,,,,,,,,,,,,,,,,,,,,,,0.487160204183719,,,,,,,,
1.39621,,,,,,,,,,,,,,,0.090156,,,,,,,,,,,,,,,,,,,,,,,,0.0887938934039613,,,,,,,,,
1.396635,,,,,,,,,0.497197,,,,,,,,,,,,,,,,,,,,,,,,0.525313083061741,,,,,,,,,,,,,,,
1.396834,,0.670005,,,,,,,,,,,,,,,,,,,,,,,,0.6686594085885,,,,,,,,,,,,,,,,,,,,,,
1.3977,,,,,,,,0.845413,,,,,,,,,,,,,,,,,,,,,,,,0.863824894904405,,,,,,,,,,,,,,,,
1.397877,,,,,,,,,,,,,,,,,,,0.757982,,,,,,,,,,,,,,,,,,,,,,,,0.758777422617705,,,,,
1.397961,,,,,,,,,,,,,,0.472694,,,,,,,,,,,,,,,,,,,,,,,,0.473284507847545,,,,,,,,,,
1.398085,,,,,,,0.675036,,,,,,,,,,,,,,,,,,,,,,,,0.681654307429097,,,,,,,,,,,,,,,,,
1.398257,,,,,,,,,,,,,,,,,,,,,,,,0.606542,,,,,,,,,,,,,,,,,,,,,,,,0.60784220160653
1.39829,,,,,,,,,,,,,,,,,,,,,0.593345,,,,,,,,,,,,,,,,,,,,,,,,0.59288991022162,,,
1.398538,,,,,,,,,,,,,,,,0.494689,,,,,,,,,,,,,,,,,,,,,,,,0.496929599466475,,,,,,,,
1.398667,,,,0.695146,,,,,,,,,,,,,,,,,,,,,,,,0.69459444522622,,,,,,,,,,,,,,,,,,,,
1.398762,,,,,,,,,,,,0.909427,,,,,,,,,,,,,,,,,,,,,,,,0.895027930230842,,,,,,,,,,,,
1.399515,,,,,,,,,,,,,,,,,0.609058,,,,,,,,,,,,,,,,,,,,,,,,0.635662328475647,,,,,,,
1.399889,,,,,,,,,,,,,0.712115,,,,,,,,,,,,,,,,,,,,,,,,0.71269403274218,,,,,,,,,,,
1.400278,,,,,,,,,,,,,,,,,,,,,,,0.556904,,,,,,,,,,,,,,,,,,,,,,,,0.561657714746792,
1.400404,,,,,,,,,0.506633,,,,,,,,,,,,,,,,,,,,,,,,0.535231923197467,,,,,,,,,,,,,,,
1.400813,,,,,,,,,,0.692629,,,,,,,,,,,,,,,,,,,,,,,,0.703772803853952,,,,,,,,,,,,,,
1.401222,,,,,,,0.68447,,,,,,,,,,,,,,,,,,,,,,,,0.688444142465132,,,,,,,,,,,,,,,,,
1.401366,,,,,,,,0.852251,,,,,,,,,,,,,,,,,,,,,,,,0.871952262281115,,,,,,,,,,,,,,,,
1.401482,,,,,,,,,,,,,,,,,,,,0.83277,,,,,,,,,,,,,,,,,,,,,,,,0.83410204077661,,,,
1.401659,,,,,,,,,,,,,,,,0.510407,,,,,,,,,,,,,,,,,,,,,,,,0.506992418904489,,,,,,,,
1.40169,,,,,,,,,,,,,,,,,0.604344,,,,,,,,,,,,,,,,,,,,,,,,0.633983954301761,,,,,,,
1.401715,,,,,,,,,,,,,,0.487785,,,,,,,,,,,,,,,,,,,,,,,,0.48809622152599,,,,,,,,,,
1.401771,,,,,,,,,,,,,,,,,,0.571983,,,,,,,,,,,,,,,,,,,,,,,,0.579822603725365,,,,,,
1.40183,0.693897,,,,,,,,,,,,,,,,,,,,,,,,0.693483198795046,,,,,,,,,,,,,,,,,,,,,,,
1.402073,,,,,,,,,,,,,,,0.093157,,,,,,,,,,,,,,,,,,,,,,,,0.0971789151978292,,,,,,,,,
1.402133,,,,,,0.216199,,,,,,,,,,,,,,,,,,,,,,,,0.225554326459136,,,,,,,,,,,,,,,,,,
1.402185,,,,,,,,,,,0.741342,,,,,,,,,,,,,,,,,,,,,,,,0.74522698952189,,,,,,,,,,,,,
1.402261,,,,,,,,,0.522348,,,,,,,,,,,,,,,,,,,,,,,,0.543455070761454,,,,,,,,,,,,,,,
1.402264,,,,,,,,,,,,,,,,,,,0.773075,,,,,,,,,,,,,,,,,,,,,,,,0.761424823935918,,,,,
1.40303,,,,,,,,0.863637,,,,,,,,,,,,,,,,,,,,,,,,0.875557374078761,,,,,,,,,,,,,,,,
1.403276,,,,,,,,,,,,,,,,,,,,,,,,0.621636,,,,,,,,,,,,,,,,,,,,,,,,0.62097394633325
1.403284,,,,,,,,,,0.707598,,,,,,,,,,,,,,,,,,,,,,,,0.711384479756788,,,,,,,,,,,,,,
1.403309,,,,,,,,,,,,,,,,,,,,,0.60844,,,,,,,,,,,,,,,,,,,,,,,,0.601583719601417,,,
1.403599,,,,,,,,0.875118,,,,,,,,,,,,,,,,,,,,,,,,0.876212195901192,,,,,,,,,,,,,,,,
1.404114,,,,,0.791304,,,,,,,,,,,,,,,,,,,,,,,,0.799076468495841,,,,,,,,,,,,,,,,,,,
1.404118,,,,,,,,,0.538063,,,,,,,,,,,,,,,,,,,,,,,,0.553314747611012,,,,,,,,,,,,,,,
1.404318,,,,0.710242,,,,,,,,,,,,,,,,,,,,,,,,0.71032546271662,,,,,,,,,,,,,,,,,,,,
1.404858,,,0.74669,,,,,,,,,,,,,,,,,,,,,,,,0.748210961080103,,,,,,,,,,,,,,,,,,,,,
1.405413,,,,,,,,,,,,,,,,0.525498,,,,,,,,,,,,,,,,,,,,,,,,0.518581538604999,,,,,,,,
1.40547,,,,,,,,,,,,,,0.502876,,,,,,,,,,,,,,,,,,,,,,,,0.503577805843964,,,,,,,,,,
1.405663,,,,,,,,,,,,,,,,,0.607522,,,,,,,,,,,,,,,,,,,,,,,,0.632062992593298,,,,,,,
1.405858,,,,,,,,,,,,,,,,,,,,,,0.096309,,,,,,,,,,,,,,,,,,,,,,,,0.0715712285616976,,
1.405864,,,,,,,,0.884625,,,,,,,,,,,,,,,,,,,,,,,,0.879781451665762,,,,,,,,,,,,,,,,
1.40593,,,,,,,,,,,,,,,,,,,,,,,0.571372,,,,,,,,,,,,,,,,,,,,,,,,0.576807364325432,
1.405974,,,,,,,,,0.553777,,,,,,,,,,,,,,,,,,,,,,,,0.562926561289976,,,,,,,,,,,,,,,
1.405985,,,,,,,,,,,,,,,0.102355,,,,,,,,,,,,,,,,,,,,,,,,0.104134779201076,,,,,,,,,
1.406805,,,,,,,,,,,,,0.726587,,,,,,,,,,,,,,,,,,,,,,,,0.728331121299851,,,,,,,,,,,
1.406918,,0.681343,,,,,,,,,,,,,,,,,,,,,,,,0.68077214428161,,,,,,,,,,,,,,,,,,,,,,
1.406995,,,,,,,,0.909963,,,,,,,,,,,,,,,,,,,,,,,,0.881730441024259,,,,,,,,,,,,,,,,
1.407201,,,,,,,,,0.568862,,,,,,,,,,,,,,,,,,,,,,,,0.568233607852483,,,,,,,,,,,,,,,
1.407506,,,,,,,0.698939,,,,,,,,,,,,,,,,,,,,,,,,0.702698083083324,,,,,,,,,,,,,,,,,
1.407727,,,,,,,,,,,,,,,,,,0.610965,,,,,,,,,,,,,,,,,,,,,,,,0.603150749410803,,,,,,
1.407885,,,,,,,,,,,,,,,,,0.613479,,,,,,,,,,,,,,,,,,,,,,,,0.63123719935794,,,,,,,
1.408115,,,,,,,,0.89997,,,,,,,,,,,,,,,,,,,,,,,,0.882761277073711,,,,,,,,,,,,,,,,
1.408138,,,,,,,,,,0.722324,,,,,,,,,,,,,,,,,,,,,,,,0.727874556075873,,,,,,,,,,,,,,
1.408928,,,,,,,,,,,,,,,,,,,,,,,,0.636104,,,,,,,,,,,,,,,,,,,,,,,,0.63579455508422
1.409057,,,,,,,,,0.584577,,,,,,,,,,,,,,,,,,,,,,,,0.576535237383718,,,,,,,,,,,,,,,
1.409224,,,,,,,,,,,,,,0.517968,,,,,,,,,,,,,,,,,,,,,,,,0.520948756828332,,,,,,,,,,
1.409338,,,,0.724708,,,,,,,,,,,,,,,,,,,,,,,,0.723943074938152,,,,,,,,,,,,,,,,,,,,
1.409381,0.707742,,,,,,,,,,,,,,,,,,,,,,,,0.70716195917806,,,,,,,,,,,,,,,,,,,,,,,
1.409383,,,,,,0.225943,,,,,,,,,,,,,,,,,,,,,,,,0.228807660504578,,,,,,,,,,,,,,,,,,
1.409667,,,,,,,,,,,,,,,,,,,,0.84536,,,,,,,,,,,,,,,,,,,,,,,,0.847345426464599,,,,
1.410211,,,,,,,,,,,,,,,,,0.628567,,,,,,,,,,,,,,,,,,,,,,,,0.631552078673101,,,,,,,
1.410213,,,,,,,,,,,,,,,,,,,,,0.627939,,,,,,,,,,,,,,,,,,,,,,,,0.612666011991191,,,
1.410282,,,,,,,,,0.60029,,,,,,,,,,,,,,,,,,,,,,,,0.582858044751935,,,,,,,,,,,,,,,
1.410433,,,,,,,,,,,,,,,,0.539965,,,,,,,,,,,,,,,,,,,,,,,,0.532095088693303,,,,,,,,
1.410478,,,,,,,,,,,,,,,,,,,0.774354,,,,,,,,,,,,,,,,,,,,,,,,0.771213104211943,,,,,
1.410862,,,,,,0.236421,,,,,,,,,,,,,,,,,,,,,,,,0.229807359182713,,,,,,,,,,,,,,,,,,
1.410949,,,,,,,,,,,,,,,,,,,,,,,0.586467,,,,,,,,,,,,,,,,,,,,,,,,0.591127235445986,
1.411804,,,,,,,,0.897902,,,,,,,,,,,,,,,,,,,,,,,,0.881729176616338,,,,,,,,,,,,,,,,
1.412013,,,,,,,,,,,,0.918259,,,,,,,,,,,,,,,,,,,,,,,,0.910669253550681,,,,,,,,,,,,
1.412114,,,,,,,,,,,,,,,,,,0.626058,,,,,,,,,,,,,,,,,,,,,,,,0.618248679316242,,,,,,
1.412298,,,,,0.804522,,,,,,,,,,,,,,,,,,,,,,,,0.808706004392605,,,,,,,,,,,,,,,,,,,
1.412345,,,,,,,,,,,,,,0.533686,,,,,,,,,,,,,,,,,,,,,,,,0.535408807344533,,,,,,,,,,
1.412362,,,,,,,,,,0.738296,,,,,,,,,,,,,,,,,,,,,,,,0.742594939202986,,,,,,,,,,,,,,
1.412469,,,,,,,,,,,,,,,0.116821,,,,,,,,,,,,,,,,,,,,,,,,0.114354757506653,,,,,,,,,
1.4127,,,,,,,,,,,,,,,,,0.644283,,,,,,,,,,,,,,,,,,,,,,,,0.634035061540492,,,,,,,
1.412777,,,,,,,,,,,,,,,,,,,,,,0.109524,,,,,,,,,,,,,,,,,,,,,,,,0.0972144287204861,,
1.413089,,,,,,,,,,,,,0.741056,,,,,,,,,,,,,,,,,,,,,,,,0.742656050521554,,,,,,,,,,,
1.413159,,,,,,,0.713407,,,,,,,,,,,,,,,,,,,,,,,,0.716232296135978,,,,,,,,,,,,,,,,,
1.413732,,,,0.736659,,,,,,,,,,,,,,,,,,,,,,,,0.735540977412314,,,,,,,,,,,,,,,,,,,,
1.413979,,,,,,,,,,,0.764466,,,,,,,,,,,,,,,,,,,,,,,,0.76630814110866,,,,,,,,,,,,,
1.414037,,,,,,,,,0.615381,,,,,,,,,,,,,,,,,,,,,,,,0.600660763863235,,,,,,,,,,,,,,,
1.41458,,,,,,,,,,,,,,,,,,,,,,,,0.650572,,,,,,,,,,,,,,,,,,,,,,,,0.650715368350073
1.41482,,,,,,,,,,,,,,,,0.555058,,,,,,,,,,,,,,,,,,,,,,,,0.538699968262872,,,,,,,,
1.415335,,,,,,,,,,,,,,,,,,,,,,,0.60156,,,,,,,,,,,,,,,,,,,,,,,,0.604088121227701,
1.415466,,,,,,,,,,,,,,0.549404,,,,,,,,,,,,,,,,,,,,,,,,0.5489196415542,,,,,,,,,,
1.415821,,,,,,,,,,,,,,,,,0.660001,,,,,,,,,,,,,,,,,,,,,,,,0.639963444562739,,,,,,,
1.416202,,,,,,,,,,,,,,,,,,,0.759916,,,,,,,,,,,,,,,,,,,,,,,,0.779472245387318,,,,,
1.416522,,,,,,,,,,,,,,,,0.564501,,,,,,,,,,,,,,,,,,,,,,,,0.540287045118425,,,,,,,,
1.417002,,0.693309,,,,,,,,,,,,,,,,,,,,,,,,0.692500342736581,,,,,,,,,,,,,,,,,,,,,,
1.417088,,,,,,,,,,0.754268,,,,,,,,,,,,,,,,,,,,,,,,0.757775456818253,,,,,,,,,,,,,,
1.417158,,,,,,,,,0.631099,,,,,,,,,,,,,,,,,,,,,,,,0.614056212003015,,,,,,,,,,,,,,,
1.417464,,,,,,,,,,,,,,,0.129354,,,,,,,,,,,,,,,,,,,,,,,,0.122855856573057,,,,,,,,,
1.417563,0.721588,,,,,,,,,,,,,,,,,,,,,,,,0.721793891682894,,,,,,,,,,,,,,,,,,,,,,,
1.417796,,,,,,,,,,,,,,,,,,,,,,0.124619,,,,,,,,,,,,,,,,,,,,,,,,0.137852536220711,,
1.417957,,,,,,,,,,,,,,0.564492,,,,,,,,,,,,,,,,,,,,,,,,0.559609343257101,,,,,,,,,,
1.418177,,,,,,,0.728502,,,,,,,,,,,,,,,,,,,,,,,,0.728425911620691,,,,,,,,,,,,,,,,,
1.418397,,,,,,,,,,,,,,,,,,,,,0.641157,,,,,,,,,,,,,,,,,,,,,,,,0.625532999696374,,,
1.418543,,,,,,,,0.909697,,,,,,,,,,,,,,,,,,,,,,,,0.873519307403819,,,,,,,,,,,,,,,,
1.419117,,,,,,,,,,,,,,,,,,,,0.857953,,,,,,,,,,,,,,,,,,,,,,,,0.860821148550109,,,,
1.419318,,,,,,,,,,0.765371,,,,,,,,,,,,,,,,,,,,,,,,0.76469160980632,,,,,,,,,,,,,,
1.419374,,,,,,,,,,,,,0.755526,,,,,,,,,,,,,,,,,,,,,,,,0.757241162003206,,,,,,,,,,,
1.419385,,,,0.751127,,,,,,,,,,,,,,,,,,,,,,,,0.750183593932812,,,,,,,,,,,,,,,,,,,,
1.419396,,,,,,0.23395,,,,,,,,,,,,,,,,,,,,,,,,0.234360080148168,,,,,,,,,,,,,,,,,,
1.419576,,,,,,,,,,,,,,,,,0.675093,,,,,,,,,,,,,,,,,,,,,,,,0.649744828191721,,,,,,,
1.419599,,,,,,,,,,,,,,,,,,,,,,,,0.665667,,,,,,,,,,,,,,,,,,,,,,,,0.66413800200058
1.419722,,,,,,,,,,,,,,,,,,,,,,,0.616653,,,,,,,,,,,,,,,,,,,,,,,,0.617623366656527,
1.419886,,,,,,,,,,,,,,,,0.551301,,,,,,,,,,,,,,,,,,,,,,,,0.544560580242337,,,,,,,,
1.419992,,,,,,,,,,,,,,,,,,0.635191,,,,,,,,,,,,,,,,,,,,,,,,0.643915088200356,,,,,,
1.42002,,,0.749872,,,,,,,,,,,,,,,,,,,,,,,,0.751098718291449,,,,,,,,,,,,,,,,,,,,,
1.420192,,,,,,,,,,,,,,,,,,,,,,0.17741,,,,,,,,,,,,,,,,,,,,,,,,0.165944584648574,,
1.420483,,,,,0.817111,,,,,,,,,,,,,,,,,,,,,,,,0.818621144847537,,,,,,,,,,,,,,,,,,,
1.421264,,,,,,,,0.896344,,,,,,,,,,,,,,,,,,,,,,,,0.870046588482565,,,,,,,,,,,,,,,,
1.421417,,,,,,,,,,,,,,,,,,,,,,0.193123,,,,,,,,,,,,,,,,,,,,,,,,0.183175448780609,,
1.421544,,,,,,,,,0.646192,,,,,,,,,,,,,,,,,,,,,,,,0.635444577293333,,,,,,,,,,,,,,,
1.421711,,,,,,,,,,,,,,0.579583,,,,,,,,,,,,,,,,,,,,,,,,0.574854212819866,,,,,,,,,,
1.421805,,,,,,,,,,0.773857,,,,,,,,,,,,,,,,,,,,,,,,0.772940660460257,,,,,,,,,,,,,,
1.42187,,,,,,,,,,,,,,,,,,,0.7681,,,,,,,,,,,,,,,,,,,,,,,,0.78857305406992,,,,,
1.421903,,,,,,,,,,,,,,,0.145497,,,,,,,,,,,,,,,,,,,,,,,,0.135233763457662,,,,,,,,,
1.422591,,,,,,,,0.883482,,,,,,,,,,,,,,,,,,,,,,,,0.868689621219952,,,,,,,,,,,,,,,,
1.422786,,,,,,,,,,,,,,,,,,0.654993,,,,,,,,,,,,,,,,,,,,,,,,0.652919900844155,,,,,,
1.423084,,,,,,,,,,,,,,,,0.536228,,,,,,,,,,,,,,,,,,,,,,,,0.549517356970771,,,,,,,,
1.423273,,,,,,,,,,,,,,,,,,,,,,0.208838,,,,,,,,,,,,,,,,,,,,,,,,0.213576697470287,,
1.423423,,,,,,,,0.869134,,,,,,,,,,,,,,,,,,,,,,,,0.867431233408789,,,,,,,,,,,,,,,,
1.423477,,,,,,,,,,,,,,,,,,,,,,,0.631744,,,,,,,,,,,,,,,,,,,,,,,,0.629715262764301,
1.423757,,,,,,,,0.854884,,,,,,,,,,,,,,,,,,,,,,,,0.866759882703179,,,,,,,,,,,,,,,,
1.42383,,,,,,,0.74297,,,,,,,,,,,,,,,,,,,,,,,,0.742656863771441,,,,,,,,,,,,,,,,,
1.423866,,,,,,,,,,,,,,,,,,,,,,0.224549,,,,,,,,,,,,,,,,,,,,,,,,0.224248621935303,,
1.423905,,,,,,0.236456,,,,,,,,,,,,,,,,,,,,,,,,0.237826399781378,,,,,,,,,,,,,,,,,,
1.424634,,,,,,,,,,,,0.926462,,,,,,,,,,,,,,,,,,,,,,,,0.923459868717555,,,,,,,,,,,,
1.424842,,,,,,,,,0.654213,,,,,,,,,,,,,,,,,,,,,,,,0.648039118203886,,,,,,,,,,,,,,,
1.424974,,,,,,,,0.84598,,,,,,,,,,,,,,,,,,,,,,,,0.864678054116801,,,,,,,,,,,,,,,,
1.425028,,,,,,,,,,,,,0.769366,,,,,,,,,,,,,,,,,,,,,,,,0.7706995586376,,,,,,,,,,,
1.425036,,,,0.766224,,,,,,,,,,,,,,,,,,,,,,,,0.764612912699098,,,,,,,,,,,,,,,,,,,,
1.425091,,,,,,,,,,,,,,,,,,,,,,0.240262,,,,,,,,,,,,,,,,,,,,,,,,0.247534983852073,,
1.425114,0.734804,,,,,,,,,,,,,,,,,,,,,,,,0.735148998819758,,,,,,,,,,,,,,,,,,,,,,,
1.425251,,,,,,,,,,,,,,,,,,,,,,,,0.680135,,,,,,,,,,,,,,,,,,,,,,,,0.679377867667863
1.425289,,,,,,,,,,0.784963,,,,,,,,,,,,,,,,,,,,,,,,0.78456296339332,,,,,,,,,,,,,,
1.42545,,,,,,,,,0.663797,,,,,,,,,,,,,,,,,,,,,,,,0.64964133245975,,,,,,,,,,,,,,,
1.425616,,,,,,,,,,,0.786648,,,,,,,,,,,,,,,,,,,,,,,,0.787542834844966,,,,,,,,,,,,,
1.425683,,,,,,,,,,,,,,,,,,,,,,0.255973,,,,,,,,,,,,,,,,,,,,,,,,0.260055971711536,,
1.425896,,,,,,,,0.835492,,,,,,,,,,,,,,,,,,,,,,,,0.863635742521732,,,,,,,,,,,,,,,,
1.426035,,,,,,,,,,,,,,,,,,,,0.871796,,,,,,,,,,,,,,,,,,,,,,,,0.869425245964035,,,,
1.426257,,,,,,,,,,,,,,,,,,,0.783193,,,,,,,,,,,,,,,,,,,,,,,,0.797591075516923,,,,,
1.426276,,,,,,,,,,,,,,,,,,,,,,0.271684,,,,,,,,,,,,,,,,,,,,,,,,0.273460802379315,,
1.426584,,,,,,,,,,,,,,,,0.521577,,,,,,,,,,,,,,,,,,,,,,,,0.55438612603645,,,,,,,,
1.426732,,,,,,,,,,,,,,0.594049,,,,,,,,,,,,,,,,,,,,,,,,0.595017851049555,,,,,,,,,,
1.426869,,,,,,,,,,,,,,,,,,,,,,0.287396,,,,,,,,,,,,,,,,,,,,,,,,0.287222825250735,,
1.427085,,0.705275,,,,,,,,,,,,,,,,,,,,,,,,0.703852106690979,,,,,,,,,,,,,,,,,,,,,,
1.427174,,,,,,,,,,,,,,,,,,0.669457,,,,,,,,,,,,,,,,,,,,,,,,0.670600717181606,,,,,,
1.427355,,,,,,,,,,,,,,,0.156692,,,,,,,,,,,,,,,,,,,,,,,,0.155347023550638,,,,,,,,,
1.427461,,,,,,,,,,,,,,,,,,,,,,0.303107,,,,,,,,,,,,,,,,,,,,,,,,0.301941662939719,,
